res,cc_obs,bc_obs,ratio
1.0,2475.1,4127,1.6674073774796978
1.5,2760.2,4127,1.4951815085863345
2.0,2882.9,4127,1.4315446252037878
2.5,2968.4,4127,1.3903112788033958
3.0,3031.0,4127,1.3615968327284724
3.5,3081.2,4127,1.339413215630274
4.0,3122.8,4127,1.321570385551428
4.5,3164.5,4127,1.3041554747985464
5.0,3187.5,4127,1.2947450980392157
5.5,3226.2,4127,1.2792139358998202
6.0,3250.0,4127,1.2698461538461538
6.5,3258.4,4127,1.2665725509452492
7.0,3272.0,4127,1.2613080684596576
7.5,3289.5,4127,1.2545979632162942
8.0,3311.6,4127,1.2462253895397994
8.5,3325.7,4127,1.240941756622666
9.0,3337.4,4127,1.236591358542578
9.5,3346.0,4127,1.2334130304841602
10.0,3381.8,4127,1.2203560234194806
