res,cc_obs,bc_obs,ratio
1.0,1875.9,3137,1.6722639799562875
1.5,2066.5,3137,1.5180256472296152
2.0,2145.4,3137,1.4621981914794444
2.5,2217.1,3137,1.4149113707094854
3.0,2261.7,3137,1.3870097714108858
3.5,2300.5,3137,1.363616605085851
4.0,2318.2,3137,1.3532050729013891
4.5,2341.2,3137,1.3399111566717923
5.0,2351.7,3137,1.3339286473614833
5.5,2376.9,3137,1.3197862762421642
6.0,2391.4,3137,1.3117838922806724
6.5,2393.4,3137,1.310687724575917
7.0,2401.4,3137,1.3063213125676687
7.5,2412.6,3137,1.3002569841664595
8.0,2431.1,3137,1.2903623873966519
8.5,2438.5,3137,1.2864465860159935
9.0,2448.7,3137,1.2810879242046802
9.5,2455.7,3137,1.277436168913141
10.0,2491.6,3137,1.2590303419489486
