res,cc_obs,bc_obs,ratio
1.0,226.2,373,1.6489832007073386
1.5,238.2,373,1.5659109991603695
2.0,246.9,373,1.5107330903199676
2.5,255.0,373,1.4627450980392156
3.0,259.6,373,1.4368258859784282
3.5,262.9,373,1.4187904146063144
4.0,263.4,373,1.4160971905846622
4.5,264.4,373,1.4107413010590015
5.0,265.9,373,1.4027830011282438
5.5,267.7,373,1.3933507657825925
6.0,268.9,373,1.3871327631089625
6.5,269.8,373,1.3825055596738325
7.0,269.6,373,1.3835311572700295
7.5,270.9,373,1.376891842008121
8.0,272.8,373,1.3673020527859236
8.5,273.6,373,1.3633040935672514
9.0,273.5,373,1.363802559414991
9.5,273.7,373,1.3628059919620021
10.0,279.5,373,1.334525939177102
