res,cc_obs,bc_obs,ratio
1.0,2985.9,4985,1.6695133795505541
1.5,3325.9,4985,1.4988424185934635
2.0,3469.2,4985,1.436930704485184
2.5,3573.7,4985,1.3949128354366624
3.0,3645.7,4985,1.3673642921798284
3.5,3706.3,4985,1.3450071499878584
4.0,3748.8,4985,1.3297588561673068
4.5,3797.8,4985,1.312602032755806
5.0,3822.3,4985,1.3041885775580147
5.5,3867.3,4985,1.2890130064903162
6.0,3888.4,4985,1.282018310873367
6.5,3900.0,4985,1.278205128205128
7.0,3918.6,4985,1.2721380084724137
7.5,3934.1,4985,1.2671258991891412
8.0,3961.6,4985,1.2583299676898223
8.5,3976.4,4985,1.2536465144351674
9.0,3991.6,4985,1.2488726325283095
9.5,4005.8,4985,1.2444455539467771
10.0,4050.8,4985,1.230621111879135
