res,cc_obs,bc_obs,ratio
1.0,17397.1,38274,2.2000218427209135
1.5,20100.7,38274,1.9041127920918177
2.0,20856.5,38274,1.8351113561719368
2.5,21346.4,38274,1.792995540231608
3.0,21573.6,38274,1.774112804538881
3.5,21793.8,38274,1.7561875395754756
4.0,21945.1,38274,1.7440795439528642
4.5,22091.4,38274,1.7325294005812215
5.0,22229.5,38274,1.7217661215951776
5.5,22304.6,38274,1.7159689032755576
6.0,22385.7,38274,1.7097522078827108
6.5,22454.6,38274,1.7045059809571315
7.0,22527.2,38274,1.6990127490322808
7.5,22611.9,38274,1.6926485611558515
8.0,22707.0,38274,1.6855595190910293
8.5,22791.2,38274,1.6793323738986976
9.0,22860.3,38274,1.6742562433563863
9.5,22874.1,38274,1.6732461605046758
10.0,22964.2,38274,1.666681182013743
