res,cc_obs,bc_obs,ratio
1.0,9836.1,21725,2.208700602881223
1.5,11882.0,21725,1.8283958929473152
2.0,12444.8,21725,1.7457090511699667
2.5,12747.9,21725,1.7042022607645182
3.0,12900.2,21725,1.6840824173268631
3.5,13050.6,21725,1.664674421099413
4.0,13158.1,21725,1.6510742432418053
4.5,13251.9,21725,1.6393875595197671
5.0,13342.1,21725,1.6283043898636647
5.5,13397.4,21725,1.6215832922805917
6.0,13444.5,21725,1.61590241362639
6.5,13498.7,21725,1.609414239889767
7.0,13533.6,21725,1.6052639356859963
7.5,13592.3,21725,1.5983314082237738
8.0,13664.9,21725,1.5898396622002358
8.5,13704.5,21725,1.5852457222080338
9.0,13734.1,21725,1.581829169730816
9.5,13762.6,21725,1.5785534710011189
10.0,13802.0,21725,1.5740472395305027
