res,cc_obs,bc_obs,ratio
1.0,4731.3,10954,2.315219918415657
1.5,4996.6,10954,2.1922907577152464
2.0,5137.7,10954,2.1320824493450377
2.5,5258.1,10954,2.083262014796219
3.0,5305.3,10954,2.0647277251050835
3.5,5333.0,10954,2.0540033752109506
4.0,5367.3,10954,2.040877163564548
4.5,5412.6,10954,2.023796327088645
5.0,5424.0,10954,2.019542772861357
5.5,5441.3,10954,2.0131218642603788
6.0,5457.3,10954,2.0072196873912005
6.5,5482.4,10954,1.9980300598278127
7.0,5481.4,10954,1.9983945707301056
7.5,5506.8,10954,1.9891770175056294
8.0,5531.2,10954,1.9804020827306914
8.5,5538.3,10954,1.977863243233483
9.0,5542.4,10954,1.9764001154734412
9.5,5553.4,10954,1.972485324305831
10.0,5564.6,10954,1.9685152571613411
