res,cc_obs,bc_obs,ratio
1.0,10070.3,20245,2.010367119152359
1.5,11607.3,20245,1.7441610021279712
2.0,12034.2,20245,1.6822888102241942
2.5,12313.0,20245,1.644197189961829
3.0,12415.0,20245,1.630688683044704
3.5,12541.2,20245,1.6142793353108154
4.0,12609.1,20245,1.6055864415382541
4.5,12688.5,20245,1.5955392678409583
5.0,12774.4,20245,1.584810245490982
5.5,12802.3,20245,1.581356475008397
6.0,12853.2,20245,1.575094139980705
6.5,12889.5,20245,1.570658287753598
7.0,12898.8,20245,1.5695258473656466
7.5,12927.2,20245,1.5660777275821522
8.0,12990.8,20245,1.5584105674785234
8.5,13041.3,20245,1.5523759134442119
9.0,13080.4,20245,1.547735543255558
9.5,13094.3,20245,1.54609257463171
10.0,13128.0,20245,1.5421237050578915
