res,cc_obs,bc_obs,ratio
1.0,905.7,1797,1.9841006955945677
1.5,1020.7,1797,1.7605564808464778
2.0,1043.3,1797,1.722419246621298
2.5,1070.3,1797,1.6789685135008876
3.0,1083.4,1797,1.658667158944065
3.5,1090.3,1797,1.6481702283775108
4.0,1087.5,1797,1.6524137931034484
4.5,1096.5,1797,1.6388508891928864
5.0,1106.8,1797,1.6235995663173113
5.5,1100.5,1797,1.6328941390277147
6.0,1103.4,1797,1.6286025013594343
6.5,1106.0,1797,1.6247739602169982
7.0,1103.0,1797,1.6291931097008159
7.5,1104.5,1797,1.6269805341783612
8.0,1115.0,1797,1.611659192825112
8.5,1116.0,1797,1.6102150537634408
9.0,1116.0,1797,1.6102150537634408
9.5,1115.5,1797,1.6109367996414163
10.0,1118.8,1797,1.606185198426886
