res,cc_obs,bc_obs,ratio
1.0,3337.2,7394,2.2156298693515524
1.5,3732.8,7394,1.9808186883840548
2.0,3858.6,7394,1.9162390504327995
2.5,3949.7,7394,1.8720409144998356
3.0,3978.9,7394,1.8583025459297795
3.5,4013.1,7394,1.8424659240985772
4.0,4041.7,7394,1.8294282109013535
4.5,4060.9,7394,1.8207786451279273
5.0,4088.5,7394,1.8084872202519262
5.5,4101.3,7394,1.802843000999683
6.0,4119.8,7394,1.7947473178309625
6.5,4129.5,7394,1.7905315413488316
7.0,4133.6,7394,1.788755564157151
7.5,4150.4,7394,1.7815150346954511
8.0,4180.5,7394,1.7686879559861262
8.5,4185.6,7394,1.766532874617737
9.0,4194.2,7394,1.7629106861856851
9.5,4198.7,7394,1.7610212684878654
10.0,4211.8,7394,1.7555439479557433
