res,cc_obs,bc_obs,ratio
1.0,9742.5,20370,2.090839107005389
1.5,11034.8,20370,1.845978178127379
2.0,11399.6,20370,1.7869048036773219
2.5,11571.3,20370,1.7603899302584844
3.0,11734.4,20370,1.735921734387783
3.5,11830.8,20370,1.7217770564966022
4.0,11927.3,20370,1.7078467046188157
4.5,12027.6,20370,1.6936047091689115
5.0,12103.1,20370,1.6830398823441928
5.5,12146.4,20370,1.6770401106500692
6.0,12205.8,20370,1.6688787297842012
6.5,12237.7,20370,1.664528465316195
7.0,12305.8,20370,1.6553170049895172
7.5,12324.8,20370,1.652765156432559
8.0,12338.0,20370,1.6509969200842924
8.5,12361.2,20370,1.6478982623046305
9.0,12406.8,20370,1.6418415707515235
9.5,12460.3,20370,1.634792099708675
10.0,12503.7,20370,1.6291177811367834
