res,cc_obs,bc_obs,ratio
1.0,864.0,1777,2.056712962962963
1.5,976.3,1777,1.820137252893578
2.0,1012.1,1777,1.7557553601422784
2.5,1022.9,1777,1.737217714341578
3.0,1044.9,1777,1.700641209685137
3.5,1048.2,1777,1.6952871589391336
4.0,1067.5,1777,1.6646370023419204
4.5,1070.6,1777,1.6598169250887354
5.0,1080.9,1777,1.6440003700619852
5.5,1085.9,1777,1.6364306105534578
6.0,1091.6,1777,1.6278856724074755
6.5,1097.8,1777,1.6186919293131719
7.0,1103.3,1777,1.6106226774222787
7.5,1102.7,1777,1.6114990477917837
8.0,1106.8,1777,1.6055294542826166
8.5,1108.4,1777,1.6032118368819919
9.0,1115.9,1777,1.5924365982614928
9.5,1118.7,1777,1.5884508804862787
10.0,1125.4,1777,1.5789941354185177
