res,cc_obs,bc_obs,ratio
1.0,335.0,583,1.7402985074626867
1.5,372.9,583,1.5634218289085546
2.0,390.6,583,1.4925755248335892
2.5,400.6,583,1.455317024463305
3.0,412.5,583,1.4133333333333333
3.5,422.7,583,1.3792287674473622
4.0,431.9,583,1.3498495021995833
4.5,441.5,583,1.3204983012457532
5.0,442.4,583,1.3178119349005426
5.5,446.7,583,1.3051264830982763
6.0,449.0,583,1.2984409799554566
6.5,451.1,583,1.2923963644424739
7.0,451.7,583,1.2906796546380341
7.5,457.0,583,1.275711159737418
8.0,455.3,583,1.280474412475291
8.5,458.4,583,1.2718150087260036
9.0,460.2,583,1.2668405041286397
9.5,462.0,583,1.2619047619047619
10.0,463.4,583,1.258092360811394
