res,cc_obs,bc_obs,ratio
1.0,2598.5,4452,1.7132961323840676
1.5,2900.2,4452,1.5350665471346805
2.0,3031.9,4452,1.4683861604934199
2.5,3119.1,4452,1.4273348081177264
3.0,3209.2,4452,1.3872616228343513
3.5,3270.0,4452,1.3614678899082568
4.0,3325.8,4452,1.3386252931625473
4.5,3360.8,4452,1.3246845989050224
5.0,3375.1,4452,1.3190720274954817
5.5,3396.5,4452,1.3107610775798617
6.0,3412.3,4452,1.304691850071799
6.5,3425.2,4452,1.2997781151465608
7.0,3435.7,4452,1.2958058037663358
7.5,3456.5,4452,1.2880081006798785
8.0,3470.3,4452,1.2828862058035329
8.5,3477.6,4452,1.280193236714976
9.0,3502.4,4452,1.2711283691183188
9.5,3512.4,4452,1.267509395285275
10.0,3516.5,4452,1.2660315654770369
