res,cc_obs,bc_obs,ratio
1.0,2197.7,3743,1.7031441962051237
1.5,2475.3,3743,1.512139942633216
2.0,2586.7,3743,1.4470174353423282
2.5,2657.3,3743,1.4085726112971813
3.0,2728.3,3743,1.3719165780889198
3.5,2775.4,3743,1.3486344310729985
4.0,2821.2,3743,1.3267403941585143
4.5,2854.9,3743,1.3110791971697782
5.0,2868.6,3743,1.304817681098794
5.5,2888.5,3743,1.29582828457677
6.0,2899.4,3743,1.290956749672346
6.5,2911.7,3743,1.2855033142150634
7.0,2918.5,3743,1.2825081377419907
7.5,2939.8,3743,1.2732158650248315
8.0,2951.3,3743,1.2682546674346897
8.5,2958.7,3743,1.2650826376449118
9.0,2974.5,3743,1.2583627500420238
9.5,2985.4,3743,1.2537683392510215
10.0,2989.7,3743,1.2519650801083722
