res,cc_obs,bc_obs,ratio
1.0,5554.0,8930,1.6078501980554556
1.5,5980.9,8930,1.4930863248006154
2.0,6172.7,8930,1.4466926952549128
2.5,6326.6,8930,1.4115006480574084
3.0,6392.3,8930,1.3969932575129451
3.5,6449.1,8930,1.3846893364965653
4.0,6498.7,8930,1.3741209780417623
4.5,6533.2,8930,1.366864629890406
5.0,6557.2,8930,1.3618617702677973
5.5,6599.1,8930,1.3532148323256201
6.0,6641.8,8930,1.3445150411033153
6.5,6699.6,8930,1.332915397934205
7.0,6725.7,8930,1.3277428371767994
7.5,6741.8,8930,1.3245720727402177
8.0,6770.9,8930,1.3188793218036008
8.5,6794.4,8930,1.3143176733780761
9.0,6827.9,8930,1.307869183790038
9.5,6883.0,8930,1.2973993898009588
10.0,6892.0,8930,1.29570516540917
