res,cc_obs,bc_obs,ratio
1.0,20274.9,33168,1.6359143571608243
1.5,22438.7,33168,1.4781604994941775
2.0,23928.2,33168,1.3861468894442541
2.5,24329.3,33168,1.3632944638768891
3.0,24597.2,33168,1.3484461646041013
3.5,24823.3,33168,1.3361640072029102
4.0,25011.0,33168,1.3261364999400265
4.5,25163.7,33168,1.3180891522311902
5.0,25362.1,33168,1.307778141399963
5.5,25560.6,33168,1.2976221215464427
6.0,25656.2,33168,1.292786928695598
6.5,25812.2,33168,1.2849737720922665
7.0,25872.0,33168,1.2820037105751392
7.5,25970.7,33168,1.2771315366932736
8.0,26041.6,33168,1.2736544605554192
8.5,26149.4,33168,1.2684038639509891
9.0,26213.3,33168,1.2653118836621104
9.5,26290.4,33168,1.261601192830843
10.0,26352.6,33168,1.2586234375355754
