res,cc_obs,bc_obs,ratio
1.0,166.7,250,1.4997000599880026
1.5,188.7,250,1.3248542660307367
2.0,198.0,250,1.2626262626262625
2.5,208.9,250,1.1967448539971277
3.0,209.1,250,1.1956001912960306
3.5,212.5,250,1.1764705882352942
4.0,216.6,250,1.154201292705448
4.5,219.8,250,1.1373976342129208
5.0,220.4,250,1.134301270417423
5.5,222.5,250,1.1235955056179776
6.0,223.2,250,1.1200716845878136
6.5,223.9,250,1.1165698972755693
7.0,223.3,250,1.1195700850873265
7.5,222.8,250,1.1220825852782765
8.0,222.7,250,1.1225864391558151
8.5,222.9,250,1.1215791834903543
9.0,223.6,250,1.118067978533095
9.5,223.0,250,1.1210762331838564
10.0,223.2,250,1.1200716845878136
