res,cc_obs,bc_obs,ratio
1.0,2686.1,4290,1.5971110531998065
1.5,2956.5,4290,1.4510400811770674
2.0,3077.6,4290,1.3939433324668573
2.5,3173.0,4290,1.352032776552159
3.0,3246.4,4290,1.3214637752587481
3.5,3281.3,4290,1.3074086490110626
4.0,3328.2,4290,1.2889850369569138
4.5,3373.5,4290,1.2716763005780347
5.0,3395.5,4290,1.26343690178177
5.5,3420.0,4290,1.2543859649122806
6.0,3431.0,4290,1.2503643252696006
6.5,3455.1,4290,1.241642788920726
7.0,3469.4,4290,1.2365250475586556
7.5,3472.4,4290,1.2354567446146758
8.0,3494.6,4290,1.2276083099639443
8.5,3501.0,4290,1.2253641816623821
9.0,3516.1,4290,1.2201018173544553
9.5,3526.0,4290,1.2166761202495746
10.0,3545.3,4290,1.2100527458889232
