res,cc_obs,bc_obs,ratio
1.0,3251.6,5239,1.6112067905031369
1.5,3577.0,5239,1.4646351691361477
2.0,3727.2,5239,1.4056127924447308
2.5,3841.4,5239,1.3638256885510491
3.0,3930.0,5239,1.3330788804071247
3.5,3968.5,5239,1.3201461509386418
4.0,4026.8,5239,1.3010330783748882
4.5,4076.2,5239,1.2852656886315688
5.0,4106.0,5239,1.2759376522162689
5.5,4139.1,5239,1.265734096784325
6.0,4153.3,5239,1.2614065923482531
6.5,4186.7,5239,1.2513435402584374
7.0,4204.7,5239,1.2459866340048042
7.5,4209.0,5239,1.244713708719411
8.0,4236.7,5239,1.2365756366983738
8.5,4246.9,5239,1.2336056888554006
9.0,4264.4,5239,1.2285432886220806
9.5,4275.1,5239,1.22546841009567
10.0,4298.2,5239,1.2188823228328138
