res,cc_obs,bc_obs,ratio
1.0,452.2,679,1.501547987616099
1.5,485.8,679,1.397694524495677
2.0,500.9,679,1.3555599920143742
2.5,515.0,679,1.3184466019417476
3.0,528.3,679,1.285254590194965
3.5,531.5,679,1.277516462841016
4.0,541.7,679,1.253461325456895
4.5,550.1,679,1.2343210325395382
5.0,553.9,679,1.2258530420653548
5.5,557.6,679,1.2177187948350072
6.0,556.2,679,1.2207838906868032
6.5,559.0,679,1.2146690518783543
7.0,562.7,679,1.206682068597832
7.5,560.8,679,1.2107703281027105
8.0,565.9,679,1.1998586322671851
8.5,566.5,679,1.1985878199470432
9.0,567.0,679,1.1975308641975309
9.5,567.6,679,1.1962649753347427
10.0,567.6,679,1.1962649753347427
