res,cc_obs,bc_obs,ratio
1.0,23178.8,34518,1.4892056534419384
1.5,26152.2,34518,1.3198889577167503
2.0,27387.7,34518,1.2603467980151675
2.5,27915.3,34518,1.236526206059043
3.0,28417.1,34518,1.2146911542697882
3.5,28732.6,34518,1.2013531667861594
4.0,28942.9,34518,1.1926240977925502
4.5,29085.7,34518,1.186768755780332
5.0,29243.2,34518,1.1803769765278764
5.5,29391.2,34518,1.1744331636680367
6.0,29530.7,34518,1.1688852617784204
6.5,29719.8,34518,1.1614479236064845
7.0,29900.7,34518,1.1544211339533856
7.5,30000.7,34518,1.1505731532930898
8.0,30108.0,34518,1.1464726982861697
8.5,30200.8,34518,1.1429498556329634
9.0,30331.1,34518,1.1380398337020419
9.5,30431.2,34518,1.1342963800310208
10.0,30497.5,34518,1.1318304779080253
