res,cc_obs,bc_obs,ratio
1.0,179.8,259,1.4404894327030033
1.5,199.3,259,1.2995484194681384
2.0,210.1,259,1.2327463112803427
2.5,216.0,259,1.1990740740740742
3.0,220.5,259,1.1746031746031746
3.5,223.0,259,1.1614349775784754
4.0,229.5,259,1.1285403050108933
4.5,233.4,259,1.1096829477292203
5.0,234.4,259,1.1049488054607508
5.5,234.8,259,1.1030664395229983
6.0,236.4,259,1.095600676818951
6.5,237.8,259,1.0891505466778806
7.0,238.4,259,1.0864093959731544
7.5,238.2,259,1.0873215785054577
8.0,236.8,259,1.09375
8.5,237.0,259,1.0928270042194093
9.0,236.9,259,1.0932883073026594
9.5,237.6,259,1.0900673400673402
10.0,238.2,259,1.0873215785054577
