res,cc_obs,bc_obs,ratio
1.0,2379.0,4047,1.7011349306431274
1.5,2753.8,4047,1.4696056358486453
2.0,2849.8,4047,1.4200996561162187
2.5,2922.8,4047,1.3846311755850553
3.0,2995.9,4047,1.3508461564137655
3.5,3055.8,4047,1.3243667779304928
4.0,3110.9,4047,1.300909704587097
4.5,3146.1,4047,1.2863545341851816
5.0,3167.0,4047,1.2778654878433848
5.5,3184.1,4047,1.2710027951383436
6.0,3212.0,4047,1.2599626400996264
6.5,3228.8,4047,1.2534068384539148
7.0,3233.8,4047,1.2514688601645123
7.5,3253.6,4047,1.2438529628718957
8.0,3261.3,4047,1.2409161990617237
8.5,3273.8,4047,1.236178141609139
9.0,3290.4,4047,1.2299416484318015
9.5,3293.9,4047,1.2286347490816356
10.0,3314.0,4047,1.2211828605914303
