res,cc_obs,bc_obs,ratio
1.0,2901.4,4940,1.7026263183290824
1.5,3338.9,4940,1.4795291862589475
2.0,3448.1,4940,1.4326730663263827
2.5,3537.7,4940,1.396387483393165
3.0,3626.6,4940,1.3621573925991286
3.5,3701.4,4940,1.334630139947047
4.0,3770.1,4940,1.3103100713508926
4.5,3816.4,4940,1.2944135834818153
5.0,3843.2,4940,1.2853871773522065
5.5,3864.7,4940,1.2782363443475562
6.0,3897.3,4940,1.267544197264773
6.5,3922.5,4940,1.2594008922880815
7.0,3930.7,4940,1.2567736026661918
7.5,3949.2,4940,1.2508862554441407
8.0,3959.7,4940,1.2475692602974973
8.5,3977.3,4940,1.2420486259522792
9.0,3998.5,4940,1.2354632987370264
9.5,4003.9,4940,1.2337970478783187
10.0,4025.4,4940,1.2272072340636955
