res,cc_obs,bc_obs,ratio
1.0,1878.0,3170,1.6879659211927582
1.5,2129.5,3170,1.488612350316976
2.0,2182.5,3170,1.4524627720504009
2.5,2242.8,3170,1.4134118066702335
3.0,2286.3,3170,1.3865197043257664
3.5,2321.2,3170,1.3656729277959676
4.0,2371.7,3170,1.3365940043007127
4.5,2396.3,3170,1.3228727621750198
5.0,2419.6,3170,1.310133906430815
5.5,2427.5,3170,1.305870236869207
6.0,2448.4,3170,1.2947230844633228
6.5,2457.8,3170,1.2897713402229636
7.0,2462.4,3170,1.2873619233268356
7.5,2467.4,3170,1.2847531814865851
8.0,2474.5,3170,1.281066882198424
8.5,2486.9,3170,1.2746793196348867
9.0,2495.1,3170,1.2704901607150014
9.5,2499.4,3170,1.268304393054333
10.0,2508.1,3170,1.2639049479685818
