res,cc_obs,bc_obs,ratio
1.0,150161.9,175651,1.1697441228434111
1.5,183605.6,175651,0.956675613379984
2.0,192178.8,175651,0.9139977978840539
2.5,194746.2,175651,0.9019482793502517
3.0,196486.3,175651,0.8939605458497616
3.5,197652.5,175651,0.8886859513540177
4.0,198519.4,175651,0.8848052129917782
4.5,199258.3,175651,0.8815241322444285
5.0,199920.3,175651,0.8786051241419707
5.5,200466.3,175651,0.8762121114621261
6.0,200967.8,175651,0.8740255901691715
6.5,201555.0,175651,0.871479248840267
7.0,201851.6,175651,0.870198700431406
7.5,202322.8,175651,0.8681720498134664
8.0,202658.9,175651,0.8667322283896736
8.5,203106.6,175651,0.8648217241586438
9.0,203414.9,175651,0.8635109817422422
9.5,203752.4,175651,0.8620806429764754
10.0,204037.1,175651,0.8608777521342932
