res,cc_obs,bc_obs,ratio
1.0,142335.1,159823,1.122864282949181
1.5,169297.7,159823,0.9440352704141874
2.0,174538.7,159823,0.9156880393861074
2.5,176857.5,159823,0.9036823431293556
3.0,178342.2,159823,0.8961591816182597
3.5,179534.2,159823,0.8902092191905497
4.0,180739.1,159823,0.8842746256897372
4.5,181503.0,159823,0.8805529385189226
5.0,182041.8,159823,0.8779467133372666
5.5,182436.1,159823,0.8760492029812081
6.0,182913.7,159823,0.8737617794621179
6.5,183498.0,159823,0.8709795202127544
7.0,184031.8,159823,0.8684531695065745
7.5,184367.9,159823,0.8668699920105398
8.0,184849.7,159823,0.8646105457569041
8.5,185197.0,159823,0.8629891412927855
9.0,185520.6,159823,0.8614838459987731
9.5,185865.3,159823,0.8598861648731636
10.0,186239.5,159823,0.8581584465164479
