res,cc_obs,bc_obs,ratio
1.0,396.9,625,1.5747039556563367
1.5,426.2,625,1.4664476771468795
2.0,441.1,625,1.416912264792564
2.5,447.1,625,1.3978975620666516
3.0,458.1,625,1.3643309321108927
3.5,459.1,625,1.3613591810063166
4.0,466.8,625,1.3389031705227077
4.5,465.8,625,1.3417775869471875
5.0,466.4,625,1.3400514579759863
5.5,470.5,625,1.328374070138151
6.0,475.5,625,1.3144058885383807
6.5,479.9,625,1.3023546572202542
7.0,487.4,625,1.2823143208863357
7.5,487.3,625,1.2825774676790478
8.0,491.1,625,1.2726532274485847
8.5,495.1,625,1.2623712381337102
9.0,497.2,625,1.257039420756235
9.5,495.1,625,1.2623712381337102
10.0,497.6,625,1.2560289389067523
